Date,GC1 Comdty,ES1 Index,GBPUSD Curncy,VG1 Index
05/06/2014,1253,1938.5,1.682,3266
06/06/2014,1252.1,1949.25,1.6802,3291
09/06/2014,1253.5,1950.25,1.6803,3305
10/06/2014,1259.8,1950.5,1.6756,3310
11/06/2014,1260.8,1944,1.6788,3289
12/06/2014,1273.6,1930.5,1.6929,3285
13/06/2014,1273.7,1935.75,1.6968,3284
16/06/2014,1274.9,1936.5,1.6984,3265
17/06/2014,1271.7,1941.5,1.6965,3273
18/06/2014,1272.4,1957,1.6994,3279
19/06/2014,1313.7,1958.5,1.7039,3316
20/06/2014,1316.2,1964.52,1.7013,3322.5
23/06/2014,1318,1953,1.7027,3280
24/06/2014,1320.9,1943.25,1.6986,3283
25/06/2014,1322.2,1949.5,1.6983,3254
26/06/2014,1316.1,1948.75,1.7027,3229
27/06/2014,1320,1952,1.7035,3225
30/06/2014,1322,1952.5,1.7106,3232
01/07/2014,1326.6,1965.75,1.715,3253
02/07/2014,1330.9,1967.75,1.7166,3251
03/07/2014,1320.6,1977.5,1.7155,3288
04/07/2014,1320.6,1977.5,1.716,3269
07/07/2014,1317,1971,1.7128,3231
08/07/2014,1316.5,1960.5,1.7131,3185
09/07/2014,1324.3,1967.25,1.7158,3204
10/07/2014,1339.2,1957.75,1.7132,3150
11/07/2014,1337.4,1962.5,1.7116,3151
14/07/2014,1306.7,1971,1.7084,3186
15/07/2014,1297.1,1968,1.7143,3159
16/07/2014,1299.8,1974.75,1.7137,3201
17/07/2014,1316.9,1953.5,1.7101,3155
18/07/2014,1309.4,1971.5,1.7088,3162
21/07/2014,1313.9,1966.25,1.7076,3141
22/07/2014,1306.3,1975,1.7065,3191
23/07/2014,1304.7,1980.75,1.7044,3193
24/07/2014,1290.8,1980.75,1.6986,3220
25/07/2014,1303.3,1971.5,1.6975,3173
28/07/2014,1303.3,1973,1.6983,3171
29/07/2014,1298.3,1963,1.6944,3189
30/07/2014,1294.9,1965,1.6913,3172
31/07/2014,1281.3,1924.75,1.6886,3119
01/08/2014,1293.6,1918.5,1.6821,3074
04/08/2014,1287.7,1932,1.6863,3074
05/08/2014,1284,1913,1.6886,3073
06/08/2014,1306.7,1914.75,1.6853,3049
07/08/2014,1310.8,1905.25,1.6833,3013
08/08/2014,1308.9,1923.75,1.6773,3006
11/08/2014,1308.5,1932.5,1.6787,3050
12/08/2014,1308.8,1930.5,1.6812,3025
13/08/2014,1312.8,1944.75,1.6688,3059
14/08/2014,1313.9,1953.5,1.6686,3060
15/08/2014,1304.5,1952.5,1.6693,3025
18/08/2014,1297.7,1967.5,1.6728,3076
19/08/2014,1295.1,1977.25,1.6617,3093
20/08/2014,1293.4,1983.25,1.6595,3082
21/08/2014,1273.7,1989.5,1.658,3123
22/08/2014,1278.6,1987.75,1.6572,3100
25/08/2014,1277.3,1995,1.6579,3163
26/08/2014,1283.8,1998.5,1.654,3198
27/08/2014,1281.9,1997,1.6576,3194
28/08/2014,1289.5,1996.75,1.6586,3162
29/08/2014,1286.5,2001.5,1.6598,3165
01/09/2014,1286.5,2001.5,1.6608,3173
02/09/2014,1264.3,1999.75,1.647,3178
03/09/2014,1269.4,1998.75,1.6461,3217
04/09/2014,1265.6,1997.75,1.6331,3277
05/09/2014,1266.3,2006,1.6327,3277
08/09/2014,1253.2,2000.5,1.6104,3267
09/09/2014,1247.3,1989.75,1.6106,3245
10/09/2014,1244.1,1995,1.6211,3245
11/09/2014,1237.9,1997,1.6255,3234
12/09/2014,1230.4,1984.75,1.6268,3234
15/09/2014,1234.1,1984.25,1.6233,3232
16/09/2014,1235.7,1999.5,1.6277,3222
17/09/2014,1234.9,2001.5,1.6276,3238
18/09/2014,1225.9,2012.25,1.6396,3267
19/09/2014,1215.5,2022.46,1.6288,3294.79
22/09/2014,1216.8,1986.25,1.6361,3244
23/09/2014,1221,1972.25,1.6388,3194
24/09/2014,1218.6,1991,1.634,3234
25/09/2014,1221.2,1961.5,1.6318,3190
26/09/2014,1214.1,1976,1.625,3208
29/09/2014,1217.5,1969.5,1.6241,3178
30/09/2014,1210.5,1965.5,1.6213,3223
01/10/2014,1214.6,1940.75,1.6186,3187
02/10/2014,1214.2,1938.5,1.6145,3102
03/10/2014,1192.2,1960.25,1.5973,3131
06/10/2014,1206.7,1956,1.6084,3123
07/10/2014,1211.7,1928,1.6096,3071
08/10/2014,1205.3,1961.75,1.6169,3047
09/10/2014,1224.6,1925,1.6117,3036
10/10/2014,1221,1894.25,1.6076,2984
13/10/2014,1229.3,1865.5,1.6085,2987
14/10/2014,1233.6,1874.75,1.5904,2995
15/10/2014,1244.1,1846.75,1.602,2882
16/10/2014,1240.5,1850.5,1.6087,2872
17/10/2014,1238.3,1881,1.6093,2950
20/10/2014,1244,1900,1.6165,2922
21/10/2014,1251,1938,1.6113,2983
22/10/2014,1244.8,1925,1.605,2995
23/10/2014,1228.5,1946,1.603,3034
24/10/2014,1231.2,1959.75,1.609,3024
27/10/2014,1229.1,1957,1.612,2990
28/10/2014,1229.2,1980,1.613,3030
29/10/2014,1224.3,1972.25,1.6012,3012
30/10/2014,1198.6,1988.5,1.6002,3024
31/10/2014,1171.6,2011.5,1.5995,3101
03/11/2014,1169.8,2011,1.5972,3074
04/11/2014,1167.7,2005.5,1.6003,3027
05/11/2014,1145.7,2018.75,1.5976,3081
06/11/2014,1142.6,2028,1.5832,3094
07/11/2014,1169.8,2026,1.5869,3056
10/11/2014,1159.8,2034,1.5842,3084
11/11/2014,1163,2036.5,1.5919,3096
12/11/2014,1159.1,2036,1.5779,3040
13/11/2014,1161.5,2034,1.5711,3052
14/11/2014,1185.6,2038,1.5669,3051
17/11/2014,1183.5,2039.75,1.5641,3077
18/11/2014,1197.1,2048.5,1.5633,3112
19/11/2014,1193.9,2047.25,1.5682,3116
20/11/2014,1190.9,2052,1.5692,3098
21/11/2014,1197.7,2061.75,1.5656,3190
24/11/2014,1195.7,2067.5,1.5706,3210
25/11/2014,1197.1,2067.5,1.5708,3217
26/11/2014,1196.6,2072.25,1.5792,3223
27/11/2014,1196.6,2072.25,1.5736,3241
28/11/2014,1175.2,2066.25,1.5645,3244
01/12/2014,1218,2050.75,1.573,3228
02/12/2014,1199.2,2066,1.5637,3236
03/12/2014,1208.5,2072.5,1.5686,3248
04/12/2014,1207.5,2072,1.5673,3188
05/12/2014,1190.1,2076,1.558,3276
08/12/2014,1194.7,2059.5,1.5653,3250
09/12/2014,1231.5,2057.5,1.5668,3169
10/12/2014,1228.9,2026.5,1.5715,3152
11/12/2014,1225.1,2031,1.5732,3159
12/12/2014,1222,1997.25,1.5716,3062
15/12/2014,1207.2,1990,1.5638,2982
16/12/2014,1193.9,1971.5,1.575,3050
17/12/2014,1194.3,2014.25,1.5575,3060
18/12/2014,1194.7,2065,1.567,3150
19/12/2014,1195.9,2061.01,1.5626,3131.32
22/12/2014,1179.7,2072.5,1.559,3154
23/12/2014,1177.9,2079,1.5522,3189
24/12/2014,1173.5,2078.75,1.5558,3189
25/12/2014,1173.5,2078.75,1.5559,3189
26/12/2014,1195.3,2084.25,1.5558,3189
29/12/2014,1181.7,2085.75,1.5517,3184
30/12/2014,1200.4,2076.75,1.5562,3133
31/12/2014,1184.1,2052.5,1.5577,3133
01/01/2015,1184.1,2052.5,1.5586,3133
02/01/2015,1186.2,2046.25,1.5328,3136
05/01/2015,1204,2016,1.525,3015
06/01/2015,1219.4,1994.5,1.5151,3003
07/01/2015,1210.7,2019.5,1.511,3014
08/01/2015,1208.5,2055,1.509,3131
09/01/2015,1216.1,2035.25,1.516,3030
12/01/2015,1232.8,2022.5,1.5171,3077
13/01/2015,1234.4,2016,1.516,3125
14/01/2015,1234.5,2007.5,1.5234,3089
15/01/2015,1264.8,1989,1.5183,3146
16/01/2015,1276.9,2013,1.515,3202
19/01/2015,1276.9,2013,1.5113,3216
20/01/2015,1294.2,2016.75,1.5145,3238
21/01/2015,1293.7,2026.5,1.5142,3263
22/01/2015,1300.7,2056.5,1.501,3321
23/01/2015,1292.6,2044,1.4989,3384
26/01/2015,1279.4,2053.5,1.5078,3412
27/01/2015,1291.7,2030,1.5197,3371
28/01/2015,1285.9,1991.5,1.5139,3351
29/01/2015,1254.6,2018.5,1.5067,3372
30/01/2015,1278.5,1988.5,1.506,3349
02/02/2015,1276.2,2017,1.5039,3366
03/02/2015,1259.7,2042,1.5166,3417
04/02/2015,1263.8,2030,1.5182,3411
05/02/2015,1262,2055,1.5328,3410
06/02/2015,1233.9,2053,1.5243,3398
09/02/2015,1240.8,2042.5,1.5215,3353
10/02/2015,1231.6,2062.25,1.5254,3382
11/02/2015,1219,2065.75,1.5238,3374
12/02/2015,1220.1,2084,1.5384,3415
13/02/2015,1226.5,2093.5,1.5395,3451
16/02/2015,1226.5,2093.5,1.5363,3437
17/02/2015,1208.1,2096,1.5354,3436
18/02/2015,1199.7,2095.5,1.5436,3463
19/02/2015,1207.1,2095.25,1.5414,3487
20/02/2015,1204.4,2107,1.5399,3491
23/02/2015,1200.3,2106.75,1.5457,3516
24/02/2015,1196.9,2113.75,1.5454,3549
25/02/2015,1201,2110.25,1.5528,3543
26/02/2015,1210.1,2110,1.5407,3572
27/02/2015,1213.1,2102.75,1.5438,3590
02/03/2015,1208.2,2114,1.5366,3590
03/03/2015,1204.4,2104.75,1.5361,3555
04/03/2015,1200.9,2096.5,1.5265,3577
05/03/2015,1196.2,2099.75,1.524,3616
06/03/2015,1164.3,2070.75,1.5037,3619
09/03/2015,1166.5,2077.75,1.5128,3610
10/03/2015,1160.1,2042,1.507,3573
11/03/2015,1150.6,2039.5,1.493,3650
12/03/2015,1151.9,2064,1.4883,3641
13/03/2015,1152.4,2049.75,1.4744,3654
16/03/2015,1153.2,2076.5,1.4829,3708
17/03/2015,1148.2,2074.5,1.4749,3672
18/03/2015,1151.3,2100.5,1.4978,3665
19/03/2015,1169,2090.5,1.4753,3673
20/03/2015,1184.6,2099.02,1.4949,3694.49
23/03/2015,1187.7,2094.75,1.4952,3621
24/03/2015,1191.4,2085,1.4851,3664
25/03/2015,1197,2053.75,1.488,3620
26/03/2015,1204.8,2048.5,1.4849,3597
27/03/2015,1199.8,2052.5,1.4879,3605
30/03/2015,1184.8,2075.5,1.481,3660
31/03/2015,1183.1,2060.75,1.4818,3631
01/04/2015,1208.1,2053,1.4823,3645
02/04/2015,1200.9,2059.5,1.4829,3643
03/04/2015,1200.9,2059.5,1.492,3643
06/04/2015,1218.6,2073.25,1.488,3643
07/04/2015,1210.6,2067.75,1.4808,3697
08/04/2015,1203.1,2076,1.4866,3675
09/04/2015,1193.6,2085.75,1.4713,3710
10/04/2015,1204.6,2095.5,1.4632,3746
13/04/2015,1199.3,2086.5,1.4676,3763
14/04/2015,1192.8,2091,1.4782,3719
15/04/2015,1201.5,2099.75,1.4842,3736
16/04/2015,1198,2100.75,1.4934,3686
17/04/2015,1202.9,2075.5,1.4962,3604
20/04/2015,1193.5,2091,1.4907,3650
21/04/2015,1202.9,2091,1.4926,3659
22/04/2015,1186.9,2100.25,1.5037,3662
23/04/2015,1194.4,2107,1.5057,3633
24/04/2015,1175.2,2111.75,1.5188,3650
27/04/2015,1203.3,2104.75,1.5238,3713
28/04/2015,1214,2112,1.5339,3653
29/04/2015,1210,2099,1.5438,3564
30/04/2015,1182.4,2079,1.5351,3568
01/05/2015,1174.5,2101.5,1.5148,3568
04/05/2015,1186.8,2109.25,1.512,3587
05/05/2015,1193.2,2084,1.5182,3499
06/05/2015,1190.3,2074.25,1.5246,3512
07/05/2015,1182.2,2084.25,1.5245,3517
08/05/2015,1188.9,2108.5,1.5455,3603
11/05/2015,1183,2097.75,1.5586,3591
12/05/2015,1192.4,2095,1.5671,3545
13/05/2015,1218.2,2094.5,1.5745,3521
14/05/2015,1225.2,2117.5,1.5776,3581
15/05/2015,1225.3,2119,1.5727,3544
18/05/2015,1227.6,2126,1.5653,3568
19/05/2015,1206.7,2124.5,1.5513,3656
20/05/2015,1208.7,2122.5,1.5536,3669
21/05/2015,1204.1,2128,1.5662,3674
22/05/2015,1204,2124.5,1.549,3670
25/05/2015,1204,2124.5,1.547,3670
26/05/2015,1186.9,2105,1.5385,3608
27/05/2015,1185.6,2121,1.5354,3675
28/05/2015,1188.1,2121.75,1.5316,3642
29/05/2015,1189.4,2106,1.5291,3562
01/06/2015,1188.3,2109.25,1.5201,3570
02/06/2015,1194.1,2106.75,1.5343,3558
03/06/2015,1184.7,2116,1.5341,3577
04/06/2015,1174.9,2099,1.5364,3557
05/06/2015,1167.8,2092.25,1.527,3509
08/06/2015,1173.2,2078.25,1.5349,3471
09/06/2015,1177.3,2080,1.5385,3451
10/06/2015,1186.1,2107,1.553,3527
